category,rating,reviews,size,installs,type,price,content_for,last_updated,year
finance,4.3,16600,24.0,1000000,Free,0.0,Everyone,2018-06-19,2018
social,4.5,67611,21.0,1000000,Free,0.0,Mature 17+,2018-04-23,2018
communication,4.1,6601,31.0,500000,Free,0.0,Everyone,2018-07-02,2018
family,4.2,233588,74.0,5000000,Free,0.0,Teen,2017-04-21,2017
family,4.5,166886,21.0,10000000,Free,0.0,Everyone 10+,2018-07-29,2018
video_players,4.0,93638,7.3,10000000,Free,0.0,Mature 17+,2018-07-11,2018
communication,4.4,3648765,3.3,100000000,Free,0.0,Teen,2018-07-18,2018
maps_and_navigation,4.2,4921866,,100000000,Free,0.0,Everyone,2018-08-02,2018
family,4.3,83977,11.0,500000,Free,0.0,Everyone,2012-11-08,2012
communication,4.7,573,53.0,10000,Free,0.0,Mature 17+,2018-07-03,2018
lifestyle,4.1,124,37.0,5000,Paid,3.99,Everyone,2018-06-13,2018
travel_and_local,3.2,852,37.0,100000,Free,0.0,Everyone,2018-07-31,2018
maps_and_navigation,3.9,139,2.0,10000,Free,0.0,Everyone,2018-07-25,2018
lifestyle,4.1,438,26.0,50000,Free,0.0,Everyone,2013-09-27,2013
tools,3.4,784,42.0,50000,Free,0.0,Everyone,2016-09-29,2016
travel_and_local,3.0,331,7.8,50000,Free,0.0,Everyone,2018-03-13,2018
personalization,4.6,655,3.5,100000,Free,0.0,Everyone,2018-05-08,2018
family,4.6,34,14.0,1000,Free,0.0,Everyone,2018-05-21,2018
tools,4.1,3315,5.1,500000,Free,0.0,Everyone,2018-05-15,2018
business,3.1,71,1.9,10000,Free,0.0,Everyone,2013-05-14,2013
family,3.4,1178,38.0,100000,Free,0.0,Everyone 10+,2018-04-08,2018
photography,4.2,2158,3.0,500000,Free,0.0,Everyone,2017-08-28,2017
tools,4.2,26,2.2,5000,Free,0.0,Everyone,2018-06-04,2018
tools,3.0,245,3.5,10000,Free,0.0,Everyone,2016-08-31,2016
family,2.4,210,4.0,10000,Free,0.0,Everyone,2017-06-25,2017
social,4.1,568,27.0,100000,Free,0.0,Mature 17+,2018-04-13,2018
communication,2.9,83,13.0,10000,Free,0.0,Everyone,2018-04-26,2018
social,4.0,712,21.0,100000,Free,0.0,Teen,2018-03-05,2018
productivity,4.0,198,3.5,50000,Free,0.0,Everyone,2017-01-26,2017
productivity,3.8,24517,22.0,10000000,Free,0.0,Everyone,2018-05-23,2018
family,2.4,468,7.2,10000,Free,0.0,Everyone,2018-03-03,2018
personalization,4.4,5599,4.8,500000,Free,0.0,Everyone,2016-07-23,2016
finance,3.7,52,13.0,5000,Free,0.0,Everyone,2018-05-04,2018
social,4.3,241,7.5,10000,Free,0.0,Teen,2018-04-10,2018
social,4.6,4435,5.4,100000,Free,0.0,Mature 17+,2018-05-25,2018
family,4.2,11404,30.0,100000,Free,0.0,Everyone,2017-09-11,2017
lifestyle,4.8,10249,,10000,Paid,2.49,Everyone,2018-07-30,2018
family,3.6,906,196.0,100000,Free,0.0,Everyone,2014-02-05,2014
family,3.2,1011,,100000,Free,0.0,Teen,2018-07-13,2018
lifestyle,4.0,889,16.0,100000,Free,0.0,Everyone,2018-08-02,2018
game,3.5,4575,3.8,500000,Free,0.0,Everyone,2017-10-07,2017
maps_and_navigation,4.4,509,17.0,100000,Free,0.0,Everyone,2018-06-06,2018
tools,2.5,20,26.0,5000,Free,0.0,Everyone,2018-07-25,2018
family,3.9,93,28.0,10000,Free,0.0,Everyone,2018-07-25,2018
family,4.4,397147,,10000000,Free,0.0,Teen,2018-08-02,2018
game,4.2,109263,38.0,1000000,Free,0.0,Teen,2018-07-10,2018
video_players,4.2,192677,17.0,50000000,Free,0.0,Teen,2018-08-03,2018
books_and_reference,4.3,241,20.0,100000,Free,0.0,Everyone,2018-02-13,2018
family,4.1,182103,6.9,5000000,Free,0.0,Teen,2018-07-31,2018
communication,4.3,11335481,,500000000,Free,0.0,Everyone,2018-07-18,2018
game,4.2,16876,59.0,1000000,Free,0.0,Teen,2018-06-28,2018
game,4.2,2113,67.0,100000,Free,0.0,Everyone 10+,2018-04-23,2018
game,3.9,6121,61.0,500000,Free,0.0,Mature 17+,2018-06-20,2018
family,3.9,85578,,10000000,Free,0.0,Teen,2018-08-01,2018
video_players,4.4,1031045,,100000000,Free,0.0,Everyone,2018-07-30,2018
video_players,3.8,165723,1.6,10000000,Free,0.0,Everyone,2018-08-04,2018
business,4.5,984451,,50000000,Free,0.0,Everyone,2018-08-02,2018
video_players,4.2,3546,3.7,1000000,Free,0.0,Everyone,2018-05-27,2018
video_players,3.7,430643,4.9,50000000,Free,0.0,Everyone,2018-05-31,2018
video_players,4.3,1615418,,50000000,Free,0.0,Teen,2018-08-03,2018
business,4.3,542,30.0,100000,Free,0.0,Everyone,2018-04-17,2018
video_players,4.6,9879473,40.0,100000000,Free,0.0,Teen,2018-08-04,2018
family,3.3,4288,10.0,500000,Free,0.0,Everyone,2018-04-23,2018
health_and_fitness,3.6,124,100.0,5000,Free,0.0,Everyone,2018-08-02,2018
game,4.1,2399,42.0,100000,Free,0.0,Mature 17+,2018-01-28,2018
family,3.8,3478,95.0,1000000,Free,0.0,Everyone,2018-02-24,2018
photography,3.3,582,28.0,100000,Free,0.0,Everyone,2015-09-11,2015
family,4.5,15924,4.2,100000,Paid,7.99,Teen,2017-03-15,2017
personalization,4.8,3283,3.6,100000,Free,0.0,Everyone,2014-10-17,2014
video_players,4.6,4016834,,100000000,Free,0.0,Everyone,2018-07-23,2018
auto_and_vehicles,,2,17.0,50,Paid,9.99,Everyone,2018-06-25,2018
social,4.3,903,4.6,1000000,Free,0.0,Teen,2018-08-03,2018
personalization,4.5,292,7.9,10000,Free,0.0,Everyone,2017-03-15,2017
sports,4.2,2506,,50000,Paid,3.99,Everyone,2017-01-23,2017
personalization,3.8,87,4.3,10000,Free,0.0,Everyone 10+,2018-06-05,2018
social,4.7,594,3.6,1000,Free,0.0,Everyone,2018-07-19,2018
family,4.2,450,5.9,100000,Free,0.0,Everyone,2018-07-29,2018
family,4.3,2772,35.0,500000,Free,0.0,Teen,2014-09-20,2014
family,4.7,1997,1.8,5000,Free,0.0,Everyone,2018-07-21,2018
personalization,4.7,127,9.5,5000,Free,0.0,Everyone,2018-05-04,2018
family,3.6,309,19.0,10000,Free,0.0,Everyone,2017-06-22,2017
game,4.2,2460,25.0,50000,Paid,0.99,Mature 17+,2016-11-19,2016
game,4.0,1744,37.0,100000,Free,0.0,Mature 17+,2018-05-19,2018
family,4.3,589,3.6,100000,Free,0.0,Mature 17+,2017-09-03,2017
family,4.7,1667,17.0,10000,Paid,14.99,Teen,2018-08-01,2018
communication,4.2,5387631,,100000000,Free,0.0,Everyone,2018-07-31,2018
family,4.6,856,2.9,5000,Free,0.0,Everyone,2018-07-17,2018
personalization,4.8,51,3.4,5000,Free,0.0,Everyone,2018-06-10,2018
books_and_reference,4.6,2915189,,100000000,Free,0.0,Teen,2018-08-01,2018
weather,3.8,11,2.9,500,Paid,1.99,Everyone,2018-04-23,2018
maps_and_navigation,4.6,7231017,,100000000,Free,0.0,Everyone,2018-07-29,2018
social,4.3,175523,,10000000,Free,0.0,Mature 17+,2018-07-23,2018
weather,4.2,29,3.5,5000,Free,0.0,Everyone,2018-04-23,2018
productivity,4.5,1507205,37.0,100000000,Free,0.0,Everyone,2018-07-30,2018
social,3.2,38,1.5,1000,Paid,0.99,Everyone,2018-03-09,2018
game,4.3,1704112,,50000000,Free,0.0,Everyone,2018-07-11,2018
family,4.3,2142,47.0,50000,Free,0.0,Everyone 10+,2018-04-16,2018
comics,4.5,1013944,,10000000,Free,0.0,Teen,2018-07-31,2018
weather,4.4,2371543,11.0,50000000,Free,0.0,Everyone,2018-06-04,2018
video_players,1.9,105,9.1,10000,Free,0.0,Everyone,2017-01-09,2017
communication,4.4,137144,32.0,10000000,Free,0.0,Everyone,2018-07-30,2018
video_players,2.5,24,16.0,5000,Free,0.0,Everyone,2017-01-04,2017
tools,4.2,2447,2.5,100000,Free,0.0,Everyone,2017-12-26,2017
tools,4.3,352097,6.7,10000000,Free,0.0,Everyone,2018-06-12,2018
tools,4.0,75,1.9,10000,Free,0.0,Everyone,2017-03-15,2017
tools,4.5,37607,,1000000,Free,0.0,Everyone,2018-04-04,2018
business,4.8,492,27.0,10000,Free,0.0,Everyone,2018-07-26,2018
tools,4.2,12121,79.0,1000000,Free,0.0,Everyone,2018-08-01,2018
personalization,4.7,65,7.6,5000,Free,0.0,Everyone,2018-05-02,2018
lifestyle,4.4,101957,8.2,5000000,Free,0.0,Everyone,2018-04-23,2018
food_and_drink,4.4,205,33.0,50000,Free,0.0,Everyone,2018-07-01,2018
tools,4.4,95080,3.1,10000000,Free,0.0,Everyone,2018-08-03,2018
communication,4.6,1130966,27.0,10000000,Free,0.0,Everyone,2018-06-06,2018
books_and_reference,4.6,124970,,5000000,Free,0.0,Teen,2018-05-26,2018
photography,4.2,348,1.5,10000,Free,0.0,Everyone,2014-04-11,2014
social,4.5,637254,,10000000,Free,0.0,Teen,2018-07-18,2018
personalization,4.0,1546,4.5,10000,Paid,1.99,Everyone,2014-02-26,2014
travel_and_local,4.4,1162331,,100000000,Free,0.0,Everyone,2018-08-04,2018
game,4.2,1092106,43.0,50000000,Free,0.0,Everyone,2018-07-28,2018
tools,4.5,40617,21.0,5000000,Free,0.0,Everyone,2018-07-31,2018
social,4.6,70449,,5000000,Free,0.0,Teen,2018-07-27,2018
tools,4.4,1279109,,100000000,Free,0.0,Everyone,2018-07-20,2018
art_and_design,4.7,5754,4.4,100000,Free,0.0,Everyone,2018-07-30,2018
tools,4.2,54063,16.0,5000000,Free,0.0,Everyone,2018-06-01,2018
tools,4.4,1166,13.0,100000,Free,0.0,Everyone,2018-03-26,2018
family,3.2,37584,34.0,5000000,Free,0.0,Everyone,2016-08-31,2016
tools,4.1,1925,8.3,100000,Free,0.0,Everyone,2017-11-15,2017
communication,4.0,142,2.5,50000,Free,0.0,Everyone,2017-12-31,2017
art_and_design,4.7,801,3.5,5000,Paid,1.99,Everyone,2018-07-30,2018
tools,4.6,168487,6.4,10000000,Free,0.0,Everyone,2018-06-26,2018
tools,4.6,20418,4.3,1000000,Free,0.0,Everyone,2018-04-08,2018
tools,4.7,58366,6.3,1000000,Free,0.0,Everyone,2017-12-07,2017
art_and_design,4.8,1216,8.6,10000,Paid,1.99,Everyone,2018-06-26,2018
tools,4.6,4210,1.9,100000,Free,0.0,Everyone,2018-06-18,2018
tools,4.2,12147,118.0,1000000,Free,0.0,Everyone,2015-01-25,2015
game,4.3,10806,49.0,5000000,Free,0.0,Everyone,2017-05-09,2017
family,3.3,355837,3.7,10000000,Free,0.0,Everyone,2016-12-07,2016
art_and_design,4.7,149,3.5,1000,Paid,1.99,Everyone,2018-07-30,2018
family,4.5,22018,53.0,500000,Free,0.0,Teen,2018-07-18,2018
personalization,4.0,126,8.0,10000,Free,0.0,Everyone,2017-10-19,2017
game,4.5,30515,,1000000,Free,0.0,Teen,2018-05-22,2018
game,4.2,4878,27.0,100000,Free,0.0,Everyone 10+,2018-02-02,2018
personalization,4.6,252,24.0,10000,Paid,0.99,Everyone,2018-06-13,2018
family,4.2,63197,11.0,1000000,Free,0.0,Everyone,2018-06-27,2018
personalization,4.7,32613,3.2,1000000,Free,0.0,Everyone,2018-05-31,2018
personalization,4.7,8642,3.7,500000,Free,0.0,Everyone,2018-05-22,2018
tools,4.2,161,1.2,5000,Paid,0.99,Everyone,2018-03-04,2018
tools,4.3,514,8.4,50000,Free,0.0,Everyone,2018-02-12,2018
personalization,4.3,1714,31.0,100000,Free,0.0,Everyone,2018-06-19,2018
personalization,,3,9.6,50,Paid,2.99,Everyone,2018-06-24,2018
game,4.5,24210,45.0,500000,Free,0.0,Teen,2015-11-13,2015
game,4.4,12736,56.0,1000000,Free,0.0,Teen,2017-12-18,2017
personalization,4.5,56,26.0,10000,Paid,0.99,Everyone,2018-06-29,2018
books_and_reference,4.6,586,17.0,100000,Free,0.0,Everyone,2017-05-08,2017
tools,4.3,60,6.9,1000,Paid,3.99,Everyone,2018-07-11,2018
family,3.8,44636,,1000000,Free,0.0,Everyone,2017-01-23,2017
game,4.5,3432,99.0,1000000,Free,0.0,Mature 17+,2017-01-23,2017
game,4.5,10748,47.0,1000000,Free,0.0,Everyone,2018-08-04,2018
personalization,3.9,916,36.0,100000,Free,0.0,Everyone,2018-02-05,2018
travel_and_local,4.0,875,21.0,100000,Free,0.0,Everyone,2018-08-03,2018
family,2.7,1616,3.0,500000,Free,0.0,Everyone,2017-01-08,2017
family,4.5,18612,8.5,100000,Paid,1.49,Everyone,2015-07-28,2015
tools,4.0,88,2.0,10000,Paid,1.99,Everyone,2018-07-02,2018
lifestyle,2.9,2160,15.0,100000,Free,0.0,Everyone,2018-06-25,2018
family,4.6,5898,50.0,100000,Free,0.0,Everyone,2017-08-01,2017
family,4.4,38517,17.0,1000000,Free,0.0,Teen,2018-08-02,2018
personalization,4.5,1235841,,50000000,Free,0.0,Everyone,2018-07-18,2018
family,4.6,5227,1.9,500000,Free,0.0,Everyone,2015-11-20,2015
family,4.4,281448,70.0,10000000,Free,0.0,Everyone,2018-06-01,2018
video_players,4.3,436170,,10000000,Free,0.0,Teen,2018-06-28,2018
family,4.4,1131937,41.0,100000000,Free,0.0,Everyone,2018-04-30,2018
family,4.2,721646,99.0,50000000,Free,0.0,Teen,2018-08-02,2018
family,4.8,1499466,96.0,10000000,Free,0.0,Teen,2018-07-24,2018
communication,4.3,4188345,16.0,100000000,Free,0.0,Everyone,2018-07-18,2018
game,4.3,285814,84.0,10000000,Free,0.0,Teen,2018-06-26,2018
tools,4.6,351267,5.0,10000000,Free,0.0,Everyone,2018-02-09,2018
tools,4.6,16936,5.0,1000000,Free,0.0,Everyone,2018-01-25,2018
family,4.2,36214,,5000000,Free,0.0,Everyone,2018-07-12,2018
family,4.2,130549,,5000000,Free,0.0,Teen,2018-06-27,2018
game,4.1,74842,99.0,5000000,Free,0.0,Teen,2016-12-22,2016
game,4.4,45871,99.0,5000000,Free,0.0,Teen,2017-05-08,2017
tools,4.5,5180480,26.0,100000000,Free,0.0,Everyone,2018-08-01,2018
personalization,4.4,2591610,,100000000,Free,0.0,Everyone,2018-07-20,2018
productivity,4.4,427185,,10000000,Free,0.0,Teen,2018-06-08,2018
family,4.2,50771,,1000000,Free,0.0,Everyone,2016-05-12,2016
personalization,4.5,7464996,,100000000,Free,0.0,Everyone,2018-08-03,2018
family,4.6,4421,37.0,50000,Paid,2.99,Teen,2014-11-05,2014
tools,4.5,337242,,10000000,Free,0.0,Everyone,2018-02-16,2018
tools,4.6,387958,9.0,10000000,Free,0.0,Teen,2018-07-16,2018
game,4.0,229329,88.0,10000000,Free,0.0,Mature 17+,2017-12-04,2017
family,4.5,97071,87.0,5000000,Free,0.0,Teen,2018-04-03,2018
family,4.2,853495,78.0,50000000,Free,0.0,Teen,2018-08-02,2018
family,3.9,5894,67.0,1000000,Free,0.0,Everyone 10+,2018-07-11,2018
game,4.7,96028,59.0,1000000,Free,0.0,Teen,2018-05-28,2018
social,4.4,695576,,50000000,Free,0.0,Everyone,2018-08-02,2018
tools,4.5,295430,1.4,10000000,Free,0.0,Everyone,2018-04-17,2018
game,4.3,121612,59.0,1000000,Free,0.0,Teen,2017-12-28,2017
photography,4.4,1075016,47.0,100000000,Free,0.0,Mature 17+,2018-08-03,2018
family,4.2,367951,76.0,5000000,Free,0.0,Teen,2018-07-16,2018
game,3.9,1987,62.0,100000,Free,0.0,Mature 17+,2017-12-13,2017
game,4.1,650114,80.0,10000000,Free,0.0,Teen,2018-07-03,2018
tools,2.2,605,3.8,1000000,Free,0.0,Everyone,2017-12-18,2017
game,4.2,41444,56.0,1000000,Free,0.0,Teen,2016-07-31,2016
family,4.2,62301,72.0,5000000,Free,0.0,Teen,2018-08-01,2018
lifestyle,2.8,405,25.0,50000,Free,0.0,Everyone,2018-06-22,2018
game,3.9,145,79.0,10000,Free,0.0,Everyone,2018-07-30,2018
family,4.3,3976,98.0,100000,Free,0.0,Teen,2018-01-29,2018
personalization,4.8,201,68.0,1000,Paid,1.49,Everyone,2018-08-04,2018
game,4.3,1655,91.0,100000,Free,0.0,Everyone 10+,2018-02-28,2018
game,4.1,11258,44.0,500000,Free,0.0,Mature 17+,2016-12-08,2016
game,4.2,11408,96.0,1000000,Free,0.0,Teen,2018-07-06,2018
game,4.4,306,61.0,10000,Free,0.0,Everyone,2018-04-18,2018
game,4.1,94661,,1000000,Free,0.0,Teen,2018-06-08,2018
family,4.6,99,19.0,10000,Free,0.0,Teen,2018-06-08,2018
personalization,4.3,71829,8.8,5000000,Free,0.0,Everyone,2017-06-30,2017
game,4.3,13604,96.0,1000000,Paid,0.99,Teen,2018-06-26,2018
photography,3.8,142,7.7,10000,Free,0.0,Everyone,2016-04-08,2016
tools,4.8,1721,,10000,Paid,2.5,Everyone,2018-02-16,2018
medical,,24,10.0,100,Paid,5.99,Everyone,2017-03-13,2017
personalization,3.8,24198,2.2,1000000,Free,0.0,Everyone,2014-07-10,2014
game,3.9,24697,16.0,500000,Free,0.0,Teen,2015-07-10,2015
communication,,0,5.7,10,Paid,19.99,Everyone,2018-07-11,2018
game,4.3,8537,29.0,100000,Free,0.0,Everyone 10+,2015-11-03,2015
game,4.3,180,24.0,5000,Free,0.0,Everyone,2018-07-16,2018
personalization,4.3,29540,4.3,1000000,Free,0.0,Everyone,2016-06-15,2016
family,4.1,133,48.0,10000,Free,0.0,Everyone,2018-07-23,2018
personalization,4.2,63699,2.3,5000000,Free,0.0,Teen,2015-09-21,2015
health_and_fitness,4.9,272172,13.0,10000000,Free,0.0,Everyone,2018-06-21,2018
health_and_fitness,4.5,1886,7.6,500000,Free,0.0,Everyone,2016-06-21,2016
family,4.6,253115,99.0,10000000,Free,0.0,Everyone,2018-07-27,2018
family,3.8,10,22.0,1000,Free,0.0,Everyone,2016-10-27,2016
health_and_fitness,4.7,55571,12.0,1000000,Free,0.0,Everyone,2018-02-21,2018
family,4.5,384602,88.0,10000000,Free,0.0,Everyone,2018-07-30,2018
family,4.7,227401,91.0,5000000,Free,0.0,Everyone,2018-07-19,2018
family,4.5,596628,99.0,10000000,Free,0.0,Everyone,2018-08-02,2018
health_and_fitness,4.8,69279,10.0,10000000,Free,0.0,Everyone,2018-07-23,2018
health_and_fitness,4.6,18921,,1000000,Free,0.0,Everyone,2018-08-04,2018
family,4.6,3881752,57.0,100000000,Free,0.0,Everyone,2018-07-26,2018
video_players,4.3,1628,18.0,100000,Free,0.0,Everyone,2018-03-06,2018
health_and_fitness,4.8,3908,33.0,100000,Free,0.0,Everyone,2018-07-09,2018
health_and_fitness,3.4,2105,8.2,100000,Free,0.0,Everyone,2017-08-21,2017
health_and_fitness,4.6,2901,,50000,Paid,1.99,Everyone,2018-06-14,2018
game,4.4,2610328,46.0,100000000,Free,0.0,Everyone,2018-07-03,2018
family,4.5,2634605,63.0,10000000,Free,0.0,Everyone,2018-07-18,2018
video_players,4.4,32,239.0,5000,Free,0.0,Everyone,2018-05-18,2018
health_and_fitness,4.4,44939,,10000000,Free,0.0,Everyone,2018-06-14,2018
health_and_fitness,4.6,37224,,1000000,Free,0.0,Everyone,2018-06-13,2018
game,4.2,829753,48.0,50000000,Free,0.0,Everyone,2018-06-19,2018
health_and_fitness,4.3,48253,,1000000,Free,0.0,Everyone,2017-12-13,2017
family,4.3,111,48.0,10000,Free,0.0,Everyone,2018-06-19,2018
shopping,3.8,454,18.0,100000,Free,0.0,Everyone,2018-06-26,2018
family,3.9,2371,8.3,500000,Free,0.0,Everyone,2018-07-27,2018
family,4.3,96,54.0,10000,Free,0.0,Everyone,2017-02-23,2017
health_and_fitness,4.8,5103,,100000,Free,0.0,Everyone,2018-07-13,2018
family,4.2,9,30.0,1000,Free,0.0,Everyone,2018-05-19,2018
family,4.5,630,8.3,10000,Paid,1.59,Everyone,2018-07-27,2018
health_and_fitness,4.8,527,23.0,100000,Free,0.0,Everyone,2018-03-30,2018
finance,,3,11.0,500,Free,0.0,Everyone,2018-07-03,2018
health_and_fitness,4.6,2067,8.4,50000,Free,0.0,Everyone,2018-05-18,2018
game,4.2,3846378,82.0,50000000,Free,0.0,Everyone,2018-05-30,2018
tools,4.2,533,5.0,10000,Free,0.0,Everyone,2017-10-02,2017
photography,4.0,5967,17.0,1000000,Free,0.0,Everyone,2017-02-02,2017
lifestyle,,3,37.0,1000,Free,0.0,Everyone,2018-07-11,2018
game,4.3,1218055,45.0,100000000,Free,0.0,Everyone,2018-05-25,2018
health_and_fitness,4.8,793,40.0,10000,Free,0.0,Everyone,2016-09-15,2016
health_and_fitness,4.1,27501,7.0,1000000,Free,0.0,Everyone,2018-01-05,2018
health_and_fitness,4.7,21,3.8,1000,Free,0.0,Everyone,2016-12-31,2016
family,,9,22.0,1000,Free,0.0,Everyone,2018-06-22,2018
health_and_fitness,4.8,18604,15.0,1000000,Free,0.0,Everyone,2018-05-02,2018
health_and_fitness,4.0,12906,8.5,1000000,Free,0.0,Everyone,2012-10-08,2012
health_and_fitness,3.5,224,371.0,10000,Free,0.0,Everyone,2014-07-09,2014
tools,3.8,40934,5.2,1000000,Free,0.0,Everyone,2018-07-28,2018
business,3.5,537,,100000,Free,0.0,Everyone,2018-05-25,2018
tools,3.3,4786,13.0,500000,Free,0.0,Everyone,2018-05-24,2018
game,3.7,42529,92.0,500000,Paid,1.99,Teen,2016-11-23,2016
tools,3.3,472,2.0,100000,Free,0.0,Everyone,2017-10-17,2017
tools,3.4,29854,5.0,1000000,Free,0.0,Everyone,2017-07-19,2017
family,1.8,3270,1.8,500000,Free,0.0,Everyone,2015-08-18,2015
family,1.6,402,1.7,100000,Free,0.0,Everyone,2015-12-11,2015
lifestyle,1.9,71,24.0,5000,Free,0.0,Everyone,2017-05-08,2017
tools,3.6,41,23.0,10000,Free,0.0,Everyone,2018-06-03,2018
tools,3.4,7816,5.1,1000000,Free,0.0,Everyone,2016-07-30,2016
tools,3.2,409,7.9,50000,Free,0.0,Everyone,2018-05-25,2018
tools,2.5,362,7.8,100000,Free,0.0,Everyone,2018-01-15,2018
tools,4.7,147,4.2,10000,Free,0.0,Everyone,2015-01-08,2015
tools,2.6,60,18.0,10000,Free,0.0,Everyone,2018-08-04,2018
tools,2.8,48,3.3,10000,Free,0.0,Everyone,2016-04-21,2016
tools,3.9,3043,7.7,100000,Free,0.0,Everyone,2017-06-02,2017
books_and_reference,4.2,27,3.1,5000,Free,0.0,Everyone,2018-02-07,2018
tools,3.9,336,27.0,50000,Free,0.0,Everyone,2018-07-30,2018
productivity,4.0,11,220.0,5000,Free,0.0,Everyone,2015-11-27,2015
tools,3.5,383,26.0,50000,Free,0.0,Everyone,2018-07-30,2018
tools,3.1,3263,3.0,1000000,Free,0.0,Everyone,2017-05-16,2017
tools,3.7,1041,28.0,100000,Free,0.0,Everyone,2018-07-30,2018
tools,3.6,126,11.0,10000,Free,0.0,Everyone,2017-06-08,2017
lifestyle,3.4,377,6.1,100000,Free,0.0,Everyone,2017-03-21,2017
tools,4.0,448,26.0,100000,Free,0.0,Everyone,2018-07-30,2018
tools,3.7,822,5.0,50000,Free,0.0,Everyone,2017-02-27,2017
business,1.7,84,2.1,10000,Free,0.0,Everyone,2014-10-28,2014
productivity,2.4,166,6.1,10000,Free,0.0,Everyone,2018-07-28,2018
lifestyle,4.3,45,2.2,10000,Free,0.0,Everyone,2017-12-26,2017
news_and_magazines,4.2,23291,14.0,1000000,Free,0.0,Everyone 10+,2018-05-24,2018
family,3.3,353,2.3,100000,Free,0.0,Everyone,2017-12-04,2017
tools,4.1,114340,28.0,10000000,Free,0.0,Everyone,2018-08-01,2018
personalization,4.1,66473,3.0,1000000,Free,0.0,Everyone,2015-07-30,2015
house_and_home,3.4,1450,9.7,100000,Free,0.0,Everyone,2013-11-05,2013
tools,3.0,1298,3.4,100000,Free,0.0,Everyone,2018-02-20,2018
family,3.0,119,3.9,50000,Free,0.0,Everyone,2017-12-22,2017
tools,2.2,32,9.4,1000,Free,0.0,Everyone,2018-04-03,2018
tools,3.7,332,26.0,50000,Free,0.0,Everyone,2018-07-30,2018
tools,3.7,566,27.0,100000,Free,0.0,Everyone,2018-07-30,2018
photography,4.8,130,4.4,1000,Paid,9.99,Everyone,2018-06-27,2018
tools,3.7,163,26.0,10000,Free,0.0,Everyone,2018-07-30,2018
tools,3.6,3632,3.2,1000000,Free,0.0,Everyone,2017-11-13,2017
tools,3.7,9514,7.0,500000,Free,0.0,Everyone,2018-07-11,2018
communication,4.4,152470,,10000000,Free,0.0,Everyone,2018-07-19,2018
productivity,3.8,5107,1.4,500000,Free,0.0,Everyone,2015-12-28,2015
tools,3.7,9221,1.7,1000000,Free,0.0,Everyone,2018-04-12,2018
news_and_magazines,3.7,10369,,1000000,Free,0.0,Everyone,2018-07-28,2018
video_players,4.8,5639,,10000,Paid,1.49,Everyone,2017-09-07,2017
tools,4.2,1586,1.5,500000,Free,0.0,Everyone,2017-09-07,2017
communication,4.1,121113,39.0,10000000,Free,0.0,Everyone,2018-07-11,2018
communication,4.6,2265084,6.1,50000000,Free,0.0,Everyone,2018-07-31,2018
tools,4.1,14491,4.3,1000000,Free,0.0,Everyone,2018-02-26,2018
video_players,4.3,2976,,10000,Paid,1.99,Everyone,2018-06-15,2018
health_and_fitness,3.9,1075,8.3,50000,Paid,2.99,Everyone,2018-07-13,2018
tools,3.8,208,730.0,50000,Free,0.0,Everyone,2014-07-28,2014
communication,4.0,8769,2.1,1000000,Free,0.0,Everyone,2018-04-05,2018
weather,4.5,3005,26.0,10000,Paid,2.99,Everyone,2018-08-04,2018
productivity,4.6,3362,756.0,50000,Free,0.0,Everyone,2017-11-21,2017
productivity,4.1,9914,3.2,1000000,Free,0.0,Everyone,2017-05-17,2017
tools,4.4,1774,4.1,10000,Paid,1.99,Everyone,2017-10-05,2017
comics,3.7,705,20.0,50000,Free,0.0,Teen,2018-07-19,2018
tools,3.9,18751,3.6,1000000,Free,0.0,Everyone,2018-06-19,2018
communication,3.9,107,44.0,10000,Free,0.0,Everyone,2018-01-29,2018
weather,4.5,25243,26.0,100000,Paid,2.99,Everyone,2018-08-01,2018
game,4.5,100,17.0,1000,Paid,3.99,Everyone,2016-04-07,2016
tools,4.4,319,1.1,10000,Paid,2.99,Everyone,2018-07-03,2018
productivity,4.3,52677,2.9,1000000,Free,0.0,Everyone,2017-12-13,2017
family,4.5,118,24.0,10000,Free,0.0,Everyone,2015-08-20,2015
video_players,4.7,8696,14.0,100000,Free,0.0,Everyone,2018-06-03,2018
productivity,4.7,10672,6.9,100000,Free,0.0,Everyone,2018-06-23,2018
business,4.1,7,12.0,1000,Free,0.0,Everyone,2018-07-17,2018
tools,3.3,999,91.0,100000,Free,0.0,Everyone,2013-12-17,2013
social,4.2,204,9.4,5000,Paid,0.99,Everyone,2017-09-25,2017
tools,4.1,6267,1.7,1000000,Free,0.0,Everyone,2016-05-07,2016
productivity,3.4,16,293.0,100,Paid,6.49,Everyone,2014-05-03,2014
communication,4.3,40241,,5000000,Free,0.0,Everyone,2018-06-30,2018
game,4.9,37302,35.0,500000,Free,0.0,Everyone,2017-05-08,2017
weather,4.5,3252,3.8,50000,Free,0.0,Everyone,2017-06-25,2017
productivity,4.1,66,17.0,1000,Paid,1.29,Everyone,2013-09-25,2013
lifestyle,4.4,317,74.0,50000,Free,0.0,Everyone,2016-12-21,2016
business,4.3,29331,20.0,5000000,Free,0.0,Everyone,2018-07-30,2018
tools,4.4,457,1.1,10000,Paid,2.99,Everyone,2016-07-26,2016
tools,3.4,1555,4.1,100000,Free,0.0,Everyone,2015-09-17,2015
